X,Y,OBJECTID,Cartegraph_ID,Cartegraph_Type,Year_Built,Ownership,X_Coordinate,Y_Coordinate,Comment,Field_Survey,Point_Confidence,File_Number,Watershed,Subdivision,Council_District,Map_Grid,INST_DATE,Rim_Elevation,East_Invert,West_Invert,North_Invert,South_Invert,STREET,PROP_GPIN,created_date,Conflict_in_structure,Pavement_Segment_ID,Stormpipe_Network_ID,Flushing_Maint_Year,CCTV_Maint_Year,last_edited_date
-8480172.1939,4408050.1011,10466,12240-294,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12162723.1048028,3450674.14496414, ,,PLANS, ,Upper North Landing River,CHARLESTOWNE EAST,District 7,C11,,-99,0,0,0,0,STYRON LA,14652087040000,,,5064-001,NET_ID_005267,,,
-8477177.8773,4408085.7323,10467,12140-148,STORMWATER MANHOLE,1985,VIRGINIA BEACH PUBLIC WORKS,12170596.4588067,3450962.27758998,ROSEMONT FOREST SOUTH PHASE 1,,PLANS,D11-001,Upper North Landing River,ROSEMONT FOREST SOUTH,District 7,D11,1985/01/01 05:00:00+00,11.71000004,0,7.80999994,0,7.80999994,GRAVENHURST DR,14750059610000,,,2674-001C,NET_ID_005326,,,
-8477308.0071,4408042.9405,10468,12140-010,STORMWATER MANHOLE,1985,VIRGINIA BEACH PUBLIC WORKS,12170256.9794988,3450841.69810672,ROSEMONT FOREST SOUTH PHASE 1,,PLANS,D11-001,Upper North Landing River,ROSEMONT FOREST SOUTH,District 7,D11,1985/01/01 05:00:00+00,10.47999954,0,0,2.94000006,2.94000006,CHESTERBROOK DR,14750028300000,,,1668-002,,,,
-8477668.9363,4408231.7859,10469,12140-090,STORMWATER MANHOLE,,PRIVATELY OWNED,12169295.3813564,3451312.66698106, ,,PLANS, ,Upper North Landing River,ROSEMONT FOREST SOUTH,District 7,D11,,-99,0,0,0,0,LYNDORA RD,14659123550000,,,3500-001,,,,
-8479888.3768,4408014.16,10470,12240-228,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12163471.922859,3450598.38855398, ,,PLANS, ,Upper North Landing River,BRIGADOON WOODS EAST,District 7,C11,,8.5,4.76999998,0,0,4.67000008,DUNDEE LA,14653046200000,,,2182-001,,,,
-8477598.2172,4408693.2958,10471,12160-186,STORMWATER MANHOLE,1985,VIRGINIA BEACH PUBLIC WORKS,12169451.3629998,3452525.87780923,ROSEMONT FOREST SECTION 9,,PLANS,D10-031,Upper North Landing River,ROSEMONT FOREST,District 7,D10,1985/01/01 05:00:00+00,10.82999992,3.32999992,0,0,4.42999983,MARMORA RD,14659236700000,,,3606-001,,,,
-8479835.203,4408089.6558,10472,12240-238,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12163606.9127465,3450799.54792856, ,,PLANS, ,Upper North Landing River,BRIGADOON WOODS EAST,District 7,C11,,-99,0,0,0,0,DUNDEE LA,14653058960000,,,2182-002,,,,
-8480819.7734,4406871.5629,10473,12080-223,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12161095.5522836,3447545.66467255, ,,PLANS, ,Upper North Landing River,CHARLESTOWNE LAKES SOUTH,District 7,C11,,-99,0,0,0,0,STEINEM CT,14641716220000,,,5007-001,NET_ID_004675,,,
-8481216.9614,4406818.9216,10474,12080-431,STORMWATER MANHOLE,1984,VIRGINIA BEACH PUBLIC WORKS,12160054.1199833,3447382.17484206,CENTERVILLE ELEMENTARY,,PLANS,C11-018,Upper North Landing River,CHARLESTOWNE LAKES SOUTH,District 7,C11,1984/01/01 05:00:00+00,12.47000027,8.94999981,8.94999981,0,0,WOODHILL RD,14640713430000,,,5715-002,NET_ID_004624,,,
-8480933.8985,4406373.7507,10475,12080-433,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12160827.3182401,3446234.40712447, ,,PLANS, ,Upper North Landing River,CHARLESTOWNE LAKES SOUTH,District 7,C11,,-99,0,0,0,0,NELLIE CT,14640683200000,,,3868-001,,,,
-8480769.8298,4407234.4435,10476,2257138,STORMWATER MANHOLE,2004,VIRGINIA BEACH PUBLIC WORKS,12161203.608498,3448499.32418256,LYNNHAVEN PKWY,,PLANS,C11-022,Upper North Landing River,CHARLESTOWNE LAKES SOUTH,District 7,C11,2004/01/01 05:00:00+00,10.67000008,6.88999987,0,3.11999989,3.11999989,LYNNHAVEN PW (NB),14641813350000,,,0065A-005,NET_ID_004855,,,
-8480423.8287,4406814.919,10477,12080-188,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12162140.7355607,3447422.87489189, ,,PLANS, ,Upper North Landing River,CHARLESTOWNE LAKES SOUTH,District 7,C11,,-99,0,0,5.25,5.25,DANIEL MALONEY DR,14642713570000,,,2009-003,NET_ID_004746,,,
-8480120.7994,4406656.2661,10478,12080-162,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12162948.0840116,3447026.92555256, ,,PLANS, ,Upper North Landing River,CHARLESTOWNE LAKES SOUTH,District 7,C11,,-99,0,3.4000001,0,3.4000001,FAIRBORN CI,14643700390000,,,2357-001,,,,
-8480333.9924,4406850.4424,10479,12080-178,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12162374.7652764,3447521.72475982, ,,PLANS, ,Upper North Landing River,CHARLESTOWNE LAKES SOUTH,District 7,C11,,-99,0,0,0,0,DALLAS CT,14642735520000,,,1999-001,NET_ID_004666,,,
-8480626.3765,4406296.166,10480,12080-036,STORMWATER MANHOLE,1980,VIRGINIA BEACH PUBLIC WORKS,12161641.2867565,3446051.03741248, ,,PLANS, ,Upper North Landing River,CHARLESTOWNE LAKES SOUTH,District 7,C11,1980/01/01 05:00:00+00,-99,3.97000003,4.07000017,0,0,WHIPPLE CT,14641660020000,,,5530-001,,,,
-8481063.9823,4407144.6832,10481,22571110,STORMWATER MANHOLE,2004,VIRGINIA BEACH PUBLIC WORKS,12160435.6241416,3448245.2571054,LYNNHAVEN PKWY,,PLANS,C11-022,Upper North Landing River,CHARLESTOWNE LAKES SOUTH,District 7,C11,2004/01/01 05:00:00+00,-99,7.38000011,7.55000019,0,7.55000019,SUSAN LEE LA,14640841350000,,,5116-006,NET_ID_004809,,,
-8480542.6292,4406568.5366,10482,12080-108,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12161844.0763771,3446769.86602731, ,,PLANS, ,Upper North Landing River,CHARLESTOWNE LAKES SOUTH,District 7,C11,,-99,4.78999996,4.69000006,0,0,LIVINGSTON OAK DR,14641688820000,,,3417-005,,,,
-8480504.9724,4406579.2599,10483,12080-110,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12161942.4459311,3446800.3859794, ,,PLANS, ,Upper North Landing River,CHARLESTOWNE LAKES SOUTH,District 7,C11,,-99,5.11000013,5.01000023,0,0,LIVINGSTON OAK DR,14641688820000,,,3417-005,,,,
-8480991.2177,4406987.687,10484,12080-258,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12160637.1086467,3447838.7539814, ,,PLANS,C11-012,Upper North Landing River,CHARLESTOWNE LAKES SOUTH,District 7,C11,,11.76000023,5.44000006,6.48000002,0,0,WIER CI,14640777150000,,,5477-001,NET_ID_004739,,,
-8480374.2534,4406914.6465,10485,12080-180,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12162264.7254702,3447687.28413998, ,,PLANS, ,Upper North Landing River,CHARLESTOWNE LAKES SOUTH,District 7,C11,,-99,0,0,0,0,DALLAS CT,14642726650000,,,1999-001,NET_ID_004666,,,
-8480527.3919,4407072.4018,10486,12080-202,STORMWATER MANHOLE,1984,VIRGINIA BEACH PUBLIC WORKS,12161851.7463093,3448090.57335964, ,,PLANS, ,Upper North Landing River,CHARLESTOWNE LAKES SOUTH,District 7,C11,1984/01/01 05:00:00+00,-99,0,0,0,0,DANIEL MALONEY DR,14641880280000,,,2009-004,NET_ID_004746,,,
-8481918.2818,4408153.7063,10487,B11515-A14,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12158123.8767966,3450832.90580148, ,,PLANS, ,Upper North Landing River,KEMPSVILLE CROSSING,District 7,B11,,17.76000023,12,12,0,0,KEMPSVILLE CROSSING LA,14558019700000,,,6585-001,NET_ID_005344,,,
-8478487.1564,4409624.7036,10488,12170-536,STORMWATER MANHOLE,1989,VIRGINIA BEACH PUBLIC WORKS,12167053.0374159,3454906.89798155, ,,AS-BUILT/INSPECTORS COPY,CIP 2-065,Upper North Landing River,BRIGADOON PINES,District 1,D10,1989/01/01 05:00:00+00,13.06000042,0,6.61000013,0,6.61000013,INDIAN RIVER RD (EB),14657409250000,,,0053-028,,,,
-8476905.5161,4410620.271,10489,12190-620,STORMWATER MANHOLE,1978,VIRGINIA BEACH PUBLIC WORKS,12171147.5282426,3457616.93390006,INDIAN LAKES SECTION F-2,,PLANS,D10-012,Upper North Landing River,INDIAN LAKES,District 7,E10,1978/01/01 05:00:00+00,11.85000038,0,0,7,6,FERNSIDE CT,14751716240000,,,2415-001,NET_ID_006660,,,
-8476783.2491,4408596.3454,10490,12160-300,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12171601.0867187,3452325.31489015, ,,PLANS, ,Upper North Landing River,ROSEMONT FOREST,District 7,E10,,-99,0,4.57999992,4.48000002,4.57999992,SMYRNA CI,14751253670000,,,4896-001,,,,
-8477881.4769,4410188.3304,10491,12190-226,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12168609.2426368,3456422.18694572, ,,PLANS, ,Upper North Landing River,INDIAN LAKES,District 7,D10,,11.60000038,0,0,6.73000002,6.5,HILLSWICK DR,14658664810000,,,2906-003,NET_ID_006423,,,
-8477043.0912,4407789.2095,10492,649B02,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12170970.3022191,3450194.53568715, ,,PLANS, ,Upper North Landing River,GLENWOOD LINKS,District 7,D11,,-99,0,0,0,0,GRAVENHURST DR,14751002470000,,,2674-001B,NET_ID_005148,,,
-8477065.5082,4407750.1906,10493,649B04,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12170913.8830406,3450090.87972648, ,,PLANS, ,Upper North Landing River,GLENWOOD LINKS,District 7,D11,,-99,0,0,0,0,GRAVENHURST DR,14751000090000,,,2674-001B,NET_ID_005148,,,
-8477210.3365,4408571.2505,10494,12160-224,STORMWATER MANHOLE,1985,VIRGINIA BEACH PUBLIC WORKS,12170479.4554318,3452231.63233472,ROSEMONT FOREST SECTION 9,,PLANS,D10-031,Upper North Landing River,ROSEMONT FOREST,District 7,D10,1985/01/01 05:00:00+00,11.39000034,0,7.32999992,7.23000002,0,GRAVENHURST DR,14659147780000,,,2674-005,,,,
-8477207.7482,4408547.672,10495,12140-160,STORMWATER MANHOLE,1985,VIRGINIA BEACH PUBLIC WORKS,12170487.7989191,3452170.05535814,ROSEMONT FOREST SOUTH PHASE 1,,PLANS,D11-001,Upper North Landing River,ROSEMONT FOREST SOUTH,District 7,D10,1985/01/01 05:00:00+00,10.77999973,1.00999999,0,0,1.00999999,GRAVENHURST DR,14659147780000,,,2674-005,,,,
-8481623.1108,4407892.4036,10496,B11515-A30,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12158916.9719951,3450167.55378573, ,,PLANS, ,Upper North Landing River,KEMPSVILLE CROSSING,District 7,B11,,15.15999985,9.97000027,9.97000027,0,0,KEMPSVILLE CROSSING LA,14558081940000,,,6585-001,NET_ID_005344,,,
-8476939.9782,4409388.3256,10497,12160-742,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12171137.2349561,3454388.95971298, ,,PLANS, ,Upper North Landing River,ROSEMONT FOREST,District 7,E10,,10.75,3.33999991,7.23999977,3.24000001,0,PLEASANT VALLEY RD,14751433250000,,,0589-012,,,,
-8476944.3319,4409404.7085,10498,12160-740,STORMWATER MANHOLE,1985,VIRGINIA BEACH PUBLIC WORKS,12171124.7172646,3454431.57380098, ,,PLANS, ,Upper North Landing River,ROSEMONT FOREST,District 7,E10,1985/01/01 05:00:00+00,10.75,1.25999999,0,2.29999995,3.13000011,PLEASANT VALLEY RD,14751433250000,,,0589-012,,,,
-8477447.8275,4407696.1954,10499,649B17,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12169911.7931813,3449924.45748715, ,,PLANS, ,Upper North Landing River,GLENWOOD LINKS,District 7,D11,,-99,3.24000001,3.24000001,0,0,GRAVENHURST DR,14649998350000,,,2674-001A,NET_ID_005148,,,
-8476941.2702,4407234.7892,10500,12010-011,STORMWATER MANHOLE,2010,VIRGINIA BEACH PUBLIC WORKS,12171274.2766768,3448749.1734204,ROSE GLEN MANOR,,GPS,D11-612,Upper North Landing River,ROSE GLEN MANOR,District 7,E11,2010/01/01 05:00:00+00,10.43000031,5.73999977,5.26000023,0,5.26000023,ADAIR DR,14741827510000,,,0840-002,NET_ID_004942,,,
-8481515.4156,4409118.9435,10501,12260-166,STORMWATER MANHOLE,1980,VIRGINIA BEACH PUBLIC WORKS,12159121.6517039,3453386.53291206, ,,PLANS, ,Upper North Landing River,BRANDONWOOD FARM,District 7,C10,1980/01/01 05:00:00+00,-99,10.81999969,10.72000027,11.38000011,0,DYLAN DR,14559313730000,,,2209-010,,,,
-8477790.1707,4410495.2337,10502,12190-048,STORMWATER MANHOLE,1979,VIRGINIA BEACH PUBLIC WORKS,12168829.4023015,3457231.7151823,INDIAN LAKES C-2,,PLANS,D10-006,Upper North Landing River,INDIAN LAKES,District 7,D10,1979/01/01 05:00:00+00,10.43000031,2.25,2.3499999,0,0,CLIFFONY DR,14658783300000,,,1762-013,NET_ID_006565,,,
-8479791.601,4408519.3439,10503,12240-670,STORMWATER MANHOLE,2017,VIRGINIA BEACH PUBLIC WORKS,12163693.8787799,3451927.65197156,LYNNHAVEN PKWY,,AS-BUILT/INSPECTORS COPY,CIP 2-167,Upper North Landing River,BRIGADOON WOODS,District 7,C10,2017/01/01 05:00:00+00,-99,5.3499999,0,5.11999989,5,MALCOM CT,14653169510000,,,3551-001,,,,
-8476948.5717,4408046.6041,10504,12140-020,STORMWATER MANHOLE,1985,VIRGINIA BEACH PUBLIC WORKS,12171202.1275429,3450874.81779115,ROSEMONT FOREST SOUTH PHASE 1,,PLANS,D11-001,Upper North Landing River,ROSEMONT FOREST SOUTH,District 7,E11,1985/01/01 05:00:00+00,10.18000031,2.94000006,2.94000006,0,0,SOUTHAVEN DR,14751029240000,,,4913-004,,,,
-8476544.081,4408351.7879,10505,12140-222,STORMWATER MANHOLE,1985,PRIVATELY OWNED,12172246.0854287,3451700.55629714,ROSEMONT FOREST SOUTH PHASE 1,,PLANS,D11-001,Upper North Landing River,ROSEMONT FOREST SOUTH,District 7,E11,1985/01/01 05:00:00+00,9.60999966,5.51999998,5.0999999,0,5.05000019,SWANTON CT,14752126830000,,,5124-001,,,,
-8476620.4365,4408164.5657,10506,12140-032,STORMWATER MANHOLE,1985,PRIVATELY OWNED,12172057.4857403,3451205.2472484,ROSEMONT FOREST SOUTH PHASE 1,,PLANS,D11-001,Upper North Landing River,ROSEMONT FOREST SOUTH,District 7,E11,1985/01/01 05:00:00+00,9.57999992,0,2.25999999,2.25999999,0,PLEASANT VALLEY RD,14751192930000,,,0589-003,,,,
-8476912.1987,4408059.6164,10507,12140-022,STORMWATER MANHOLE,1985,VIRGINIA BEACH PUBLIC WORKS,12171296.9472351,3450911.27769198,ROSEMONT FOREST SOUTH PHASE 1,,PLANS,D11-001,Upper North Landing River,ROSEMONT FOREST SOUTH,District 7,E11,1985/01/01 05:00:00+00,10.68000031,2.94000006,2.94000006,0,0,SOUTHAVEN DR,14751029240000,,,4913-004,,,,
-8476667.0854,4408376.6491,10508,12140-036,STORMWATER MANHOLE,1985,PRIVATELY OWNED,12171920.9459871,3451757.59620932,ROSEMONT FOREST SOUTH PHASE 1,,PLANS,D11-001,Upper North Landing River,ROSEMONT FOREST SOUTH,District 7,E11,1985/01/01 05:00:00+00,10.88000011,0,0,2.25999999,2.25999999,NORTHVALE DR,14751187740000,,,3927-007,,,,
-8479244.3518,4408372.9504,10509,12220-072,STORMWATER MANHOLE,1982,VIRGINIA BEACH PUBLIC WORKS,12165142.659675,3451579.76651248,BRIGADOON FOREST,,PLANS,C11-011,Upper North Landing River,BRIGADOON FOREST,District 7,D11,1982/01/01 05:00:00+00,10.39999962,4.73999977,0,6.21999979,0,LOLA CI,14655126140000,,,3429-001,,,,
-8476222.2878,4408432.3287,10510,12140-264,STORMWATER MANHOLE,1985,VIRGINIA BEACH PUBLIC WORKS,12173087.1729854,3451932.5961874,ROSEMONT FOREST SOUTH PHASE 1,,PLANS,D11-001,Upper North Landing River,ROSEMONT FOREST SOUTH,District 7,E10,1985/01/01 05:00:00+00,9.92000008,3.63000011,-1.71000004,0.80000001,0,RIPPLEMEAD CT,14753119860000,,,4485-001,,,,
-8477032.2535,4408215.6433,10511,12140-128,STORMWATER MANHOLE,1985,VIRGINIA BEACH PUBLIC WORKS,12170971.0079264,3451312.02689047,ROSEMONT FOREST SOUTH PHASE 1,,PLANS,D11-001,Upper North Landing River,ROSEMONT FOREST SOUTH,District 7,D11,1985/01/01 05:00:00+00,10.27999973,4.21000004,4.21000004,0,0,SOUTHAVEN DR,14750192680000,,,4913-004,,,,
-8477016.822,4408206.8568,10512,12140-130,STORMWATER MANHOLE,1985,VIRGINIA BEACH PUBLIC WORKS,12171012.1679491,3451290.02693447,ROSEMONT FOREST SOUTH PHASE 1,,PLANS,D11-001,Upper North Landing River,ROSEMONT FOREST SOUTH,District 7,E11,1985/01/01 05:00:00+00,10.57999992,0,0,4.36000013,4.36000013,SOUTHAVEN DR,14750192680000,,,4913-004,,,,
-8476834.7845,4408087.2765,10513,12140-024,STORMWATER MANHOLE,1985,VIRGINIA BEACH PUBLIC WORKS,12171498.7568709,3450988.78770757,ROSEMONT FOREST SOUTH PHASE 1,,PLANS,D11-001,Upper North Landing River,ROSEMONT FOREST SOUTH,District 7,E11,1985/01/01 05:00:00+00,10.68000031,2.94000006,2.94000006,0,0,SOUTHAVEN DR,14751150170000,,,4913-004,,,,
-8476985.7198,4406893.4992,10514,E11511-C2,STORMWATER MANHOLE,2005,VIRGINIA BEACH PUBLIC WORKS,12171179.6118399,3447852.3838754, ,,AS-BUILT/INSPECTORS COPY,E11-511,Upper North Landing River,GLENWOOD VILLAGE,District 7,E11,2005/01/01 05:00:00+00,9.84000015,0,6.59000015,6.59000015,0,FLYFISHER CT,14741728410000,,,6784-001,NET_ID_004696,,,
-8476963.9944,4406887.3596,10515,E11511-A6,STORMWATER MANHOLE,2005,VIRGINIA BEACH PUBLIC WORKS,12171237.1606093,3447837.72609632, ,,AS-BUILT/INSPECTORS COPY,E11-511,Upper North Landing River,GLENWOOD VILLAGE,District 7,E11,2005/01/01 05:00:00+00,9.5,0,0,1.39999998,1.39999998,FLYFISHER CT,14741728410000,,,6784-001,NET_ID_004697,,,
-8476257.8594,4405827.1132,10516,12010-080,STORMWATER MANHOLE,2014,VIRGINIA BEACH PUBLIC WORKS,12173163.9736848,3445106.95071797, ,,GPS,E12-630,Upper North Landing River,EAGLE COVE,District 2,E12,2014/01/01 05:00:00+00,9.47999954,4.73999977,2.71000004,0,0,INDIAN RIVER RD (WB),14657047770000,,,0054-032,,,,
-8476328.3364,4405855.4563,10517,12010-066,STORMWATER MANHOLE,2014,VIRGINIA BEACH PUBLIC WORKS,12172976.7132326,3445176.56442389, ,,GPS,E12-630,Upper North Landing River,OSPREY LANDING,District 2,E12,2014/01/01 05:00:00+00,8.19999981,5.48000002,5.48000002,0,0,OSPREY LANDING CT,14742593930000,,,8544-001,,,,
-8476252.8694,4405841.0201,10518,12010-086,STORMWATER MANHOLE,2014,VIRGINIA BEACH PUBLIC WORKS,12173176.1915081,3445143.70622189,2.78,,GPS,E12-630,Upper North Landing River,EAGLE COVE,District 2,E12,2014/01/01 05:00:00+00,9.5,0,0,2.77999997,2.77999997,INDIAN RIVER RD (WB),14743512010000,,,0054-032,,,,
-8476273.8542,4405834.4006,10519,12010-062,STORMWATER MANHOLE,2014,VIRGINIA BEACH PUBLIC WORKS,12173121.4186518,3445124.98873964, ,,GPS,E12-630,Upper North Landing River,EAGLE COVE,District 2,E12,2014/01/01 05:00:00+00,9.57999992,2.56999993,3.86999989,0,2.56999993,INDIAN RIVER RD (WB),14657047770000,,,0054-032,,,,
-8476228.9671,4405891.431,10520,12010-090,STORMWATER MANHOLE,2014,VIRGINIA BEACH PUBLIC WORKS,12173235.7750504,3445277.32308064, ,,GPS,E12-630,Upper North Landing River,EAGLE COVE,District 2,E12,2014/01/01 05:00:00+00,9,3.11999989,0,3.11999989,3.11999989,INDIAN RIVER RD (WB),14743533520000,,,0054-032,,,,
-8480379.8888,4406217.9566,10521,12080-016,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12162294.7454233,3445862.10800031, ,,PLANS, ,Upper North Landing River,CHARLESTOWNE LAKES SOUTH,District 7,C12,,-99,0,0,3.3900001,3.49000001,DANIEL MALONEY DR,14642528020000,,,2009-001,,,,
-8480348.4085,4406186.4965,10522,12080-018,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12162379.5851486,3445781.7380823, ,,PLANS, ,Upper North Landing River,CHARLESTOWNE LAKES SOUTH,District 7,C12,,-99,3.82999992,3.73000002,0,0,DANIEL MALONEY DR,14642537710000,,,2009-001,,,,
-8480287.2024,4406169.791,10523,12080-020,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12162541.6747195,3445741.93829314, ,,PLANS, ,Upper North Landing River,CHARLESTOWNE LAKES SOUTH,District 7,C12,,-99,4.25,4.1500001,0,0,DANIEL MALONEY DR,14642556480000,,,2009-001,,,,
-8476925.5794,4406713.5799,10524,E11605-9A,STORMWATER MANHOLE,2009,VIRGINIA BEACH PUBLIC WORKS,12171349.5458832,3447385.08198848,ORCHARD AT GLENWOOD,,AS-BUILT/INSPECTORS COPY,E11-605,Upper North Landing River,ORCHARD AT GLENWOOD,District 2,E11,2009/01/01 05:00:00+00,9.21000004,6.21000004,6.1500001,6.19000006,0,MARIO CT,14741743470000,,,8125-001,NET_ID_004658,,,
-8476727.7655,4408418.2324,10525,12140-186,STORMWATER MANHOLE,1985,PRIVATELY OWNED,12171758.6366005,3451862.51594698,ROSEMONT FOREST SOUTH PHASE 1,,PLANS,D11-001,Upper North Landing River,ROSEMONT FOREST SOUTH,District 7,E11,1985/01/01 05:00:00+00,11.39999962,0,0.62,0.62,4.0999999,PLEASANT VALLEY RD,14751189350000,,,0589-004,,,,
-8477043.9523,4407288.29,10526,12010-012,STORMWATER MANHOLE,2010,VIRGINIA BEACH PUBLIC WORKS,12171000.6935626,3448882.57111947, ,,GPS, ,Upper North Landing River,ROSE GLEN MANOR,District 7,E11,2010/01/01 05:00:00+00,9.60000038,0,0,4.1500001,4.1500001,AKINBURRY RD,14741808050000,,,0860-002,NET_ID_004942,,,
-8476297.0008,4405993.6283,10527,12010-166,STORMWATER MANHOLE,2013,VIRGINIA BEACH PUBLIC WORKS,12173050.1143325,3445540.54893215, ,,PLANS,E12-605,Upper North Landing River,OSPREY LANDING,District 2,E12,2013/01/01 05:00:00+00,9.60000038,0,0,0,0,OSPREY LANDING CT,14743514390000,,,8544-001,,,,
-8476347.6437,4405877.3802,10528,12010-154,STORMWATER MANHOLE,2013,VIRGINIA BEACH PUBLIC WORKS,12172924.4876152,3445232.72441655, ,,PLANS,E12-605,Upper North Landing River,OSPREY LANDING,District 2,E12,2013/01/01 05:00:00+00,10.19999981,0,0,2,0.47,OSPREY LANDING CT,14742593930000,,,8544-001,,,,
-8481455.802,4407058.7981,10529,2257102A,STORMWATER MANHOLE,2004,VIRGINIA BEACH PUBLIC WORKS,12159410.4670711,3447995.07092598,LYNNHAVEN PKWY,,PLANS, ,Upper North Landing River,NO ASSOCIATED SUBDIVISION,District 7,C11,2004/01/01 05:00:00+00,-99,10.39999962,10.39999962,0,0,LYNNHAVEN PW (SB),14549813900000,,,0064A-002A,NET_ID_004763,,,
-8481424.989,4407075.4528,10530,2257103B,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12159490.4521474,3448040.67549355, ,,AS-BUILT/INSPECTORS COPY, ,Upper North Landing River,NO ASSOCIATED SUBDIVISION,District 7,C11,,12.51000023,0,9.56999969,0,9.56999969,LYNNHAVEN PW (SB),14549813900000,,,0064A-002,NET_ID_004763,,,
-8481423.685,4407071.565,10531,2257103A,STORMWATER MANHOLE,2004,VIRGINIA BEACH PUBLIC WORKS,12159494.131602,3448030.57676047,LYNNHAVEN PKWY,,AS-BUILT/INSPECTORS COPY, ,Upper North Landing River,NO ASSOCIATED SUBDIVISION,District 7,C11,2004/01/01 05:00:00+00,12.44999981,0,10.17000008,9.25,10.17000008,LYNNHAVEN PW (SB),14549813900000,,,0064A-002,NET_ID_004763,,,
-8481570.4367,4407022.971,10532,225799,STORMWATER MANHOLE,2004,VIRGINIA BEACH PUBLIC WORKS,12159111.218982,3447893.85656148,LYNNHAVEN PKWY,,AS-BUILT/INSPECTORS COPY,C11-022,Upper North Landing River,NO ASSOCIATED SUBDIVISION,District 7,C11,2004/01/01 05:00:00+00,13.56999969,0,8.19999981,0,8.19999981,LYNNHAVEN PW (SB),14549813900000,,,0064A-002A,NET_ID_004780,,,
-8481629.6373,4407017.97,10533,2257911B,STORMWATER MANHOLE,2004,VIRGINIA BEACH PUBLIC WORKS,12158955.8131248,3447876.94944306, ,,AS-BUILT/INSPECTORS COPY, ,Upper North Landing River,NO ASSOCIATED SUBDIVISION,District 7,C11,2004/01/01 05:00:00+00,13.69999981,0,0,8.18999958,8.31999969,MONUMENT DR,14549813900000,,,0535-005,NET_ID_004780,,,
-8481020.135,4407258.3464,10534,12080-652,STORMWATER MANHOLE,2014,PRIVATELY OWNED,12160543.6646079,3448545.78045447,NAVD88,,IMAGERY,C11-626,Upper North Landing River,CHARLESTOWN LAKES,District 7,C11,2014/01/01 05:00:00+00,12.97000027,5.94999981,0,5.94999981,0,FREEWILL LN,14549893150000,,,8592-001,,,,
-8481166.3131,4407349.1392,10535,12080-628,STORMWATER MANHOLE,2014,PRIVATELY OWNED,12160153.3291025,3448774.15138881,NAVD88,,IMAGERY,C11-626,Upper North Landing River,CHARLESTOWN LAKES,District 7,C11,2014/01/01 05:00:00+00,12.25,3.9000001,0,3.9000001,0,CENTERVILLE TP (NB),14549893150000,,,1604-004,,,,
-8481173.0714,4407357.9145,10536,12080-612,STORMWATER MANHOLE,2014,PRIVATELY OWNED,12160134.9889161,3448796.6989159,NAVD88,,IMAGERY,C11-626,Upper North Landing River,CHARLESTOWN LAKES,District 7,C11,2014/01/01 05:00:00+00,12.19999981,0,4.75,4.75,0,CENTERVILLE TP (NB),14549893150000,,,1604-004,,,,
-8481192.0807,4407332.6318,10537,12080-614,STORMWATER MANHOLE,2014,PRIVATELY OWNED,12160086.6090916,3448729.25679356,NAVD88,,IMAGERY,C11-626,Upper North Landing River,CHARLESTOWN LAKES,District 7,C11,2014/01/01 05:00:00+00,11.90999985,4.94999981,0,0,4.94999981,CENTERVILLE TP (NB),14549893150000,,,1604-004,,,,
-8481180.9494,4407294.0925,10538,12080-616,STORMWATER MANHOLE,2014,PRIVATELY OWNED,12160118.3616527,3448629.03652155,NAVD88,,IMAGERY,C11-626,Upper North Landing River,CHARLESTOWN LAKES,District 7,C11,2014/01/01 05:00:00+00,12.05000019,0,0,7,7,CENTERVILLE TP (NB),14549893150000,,,1604-004,,,,
